name,class,hasJson,train
magdalen_000301,0,0,1
magdalen_000302,0,0,1
magdalen_000304,0,0,1
magdalen_000305,0,0,1
magdalen_000308,0,0,1
magdalen_000309,0,0,1
magdalen_000310,0,0,1
magdalen_000311,0,0,1
magdalen_000312,0,0,1
magdalen_000313,0,0,1
magdalen_000316,0,0,1
magdalen_000317,0,0,1
magdalen_000319,0,0,1
magdalen_000320,0,0,1
magdalen_000325,0,0,1
magdalen_000328,0,0,1
magdalen_000330,0,0,1
magdalen_000332,0,0,1
magdalen_000334,0,0,1
magdalen_000335,0,0,1
magdalen_000338,0,0,1
magdalen_000339,0,0,1
magdalen_000340,0,0,1
magdalen_000343,0,0,1
magdalen_000349,0,0,1
magdalen_000353,0,0,1
magdalen_000358,0,0,1
magdalen_000359,0,0,1
magdalen_000360,0,0,1
magdalen_000361,0,0,1
magdalen_000363,0,0,1
magdalen_000365,0,0,1
magdalen_000366,0,0,1
magdalen_000369,0,0,1
magdalen_000370,0,0,1
magdalen_000373,0,0,1
magdalen_000374,0,0,1
magdalen_000377,0,0,1
magdalen_000378,0,0,1
magdalen_000380,0,0,1
magdalen_000383,0,0,1
magdalen_000384,0,0,1
magdalen_000385,0,0,1
magdalen_000386,0,0,1
magdalen_000387,0,0,1
magdalen_000409,0,0,1
magdalen_000412,0,0,1
magdalen_000413,0,0,1
magdalen_000414,0,0,1
magdalen_000415,0,0,1
magdalen_000423,0,0,1
magdalen_000424,0,0,1
magdalen_000425,0,0,1
magdalen_000426,0,0,1
magdalen_000427,0,0,1
magdalen_000431,0,0,1
magdalen_000436,0,0,1
magdalen_000437,0,0,1
magdalen_000438,0,0,1
magdalen_000442,0,0,1
magdalen_000446,0,0,1
magdalen_000448,0,0,1
magdalen_000449,0,0,1
magdalen_000451,0,0,1
magdalen_000452,0,0,1
magdalen_000456,0,0,1
magdalen_000458,0,0,1
magdalen_000460,0,0,1
magdalen_000462,0,0,1
magdalen_000463,0,0,1
magdalen_000465,0,0,1
magdalen_000468,0,0,1
magdalen_000474,0,0,1
magdalen_000476,0,0,1
magdalen_000477,0,0,1
magdalen_000478,0,0,1
magdalen_000479,0,0,1
magdalen_000481,0,0,1
magdalen_000482,0,0,1
magdalen_000483,0,0,1
magdalen_000484,0,0,1
magdalen_000485,0,0,1
magdalen_000486,0,0,1
magdalen_000488,0,0,1
magdalen_000489,0,0,1
magdalen_000490,0,0,1
magdalen_000493,0,0,1
magdalen_000494,0,0,1
magdalen_000495,0,0,1
magdalen_000496,0,0,1
magdalen_000503,0,0,1
magdalen_000504,0,0,1
magdalen_000505,0,0,1
magdalen_000506,0,0,1
magdalen_000507,0,0,1
magdalen_000508,0,0,1
magdalen_000509,0,0,1
magdalen_000510,0,0,1
magdalen_000511,0,0,1
magdalen_000512,0,0,1
magdalen_000513,0,0,1
magdalen_000515,0,0,1
magdalen_000517,0,0,1
magdalen_000518,0,0,1
magdalen_000519,0,0,1
magdalen_000520,0,0,1
magdalen_000521,0,0,1
magdalen_000522,0,0,1
magdalen_000523,0,0,1
magdalen_000524,0,0,1
magdalen_000525,0,0,1
magdalen_000526,0,0,1
magdalen_000527,0,0,1
magdalen_000528,0,0,1
magdalen_000529,0,0,1
magdalen_000530,0,0,1
magdalen_000531,0,0,1
magdalen_000532,0,0,1
magdalen_000534,0,0,1
magdalen_000538,0,0,1
magdalen_000539,0,0,1
magdalen_000541,0,0,1
magdalen_000542,0,0,1
magdalen_000544,0,0,1
magdalen_000545,0,0,1
magdalen_000548,0,0,1
magdalen_000550,0,0,1
magdalen_000551,0,0,1
magdalen_000557,0,0,1
magdalen_000558,0,0,1
magdalen_000559,0,0,1
magdalen_000560,0,0,1
magdalen_000563,0,0,1
magdalen_000565,0,0,1
magdalen_000570,0,0,1
magdalen_000571,0,0,1
magdalen_000572,0,0,1
magdalen_000574,0,0,1
magdalen_000575,0,0,1
magdalen_000576,0,0,1
magdalen_000577,0,0,1
magdalen_000579,0,0,1
magdalen_000582,0,0,1
magdalen_000585,0,0,1
magdalen_000588,0,0,1
magdalen_000591,0,0,1
magdalen_000592,0,0,1
magdalen_000595,0,0,1
magdalen_000596,0,0,1
magdalen_000597,0,0,1
magdalen_000599,0,0,1
magdalen_000600,0,0,1
magdalen_000601,0,0,1
magdalen_000602,0,0,1
magdalen_000604,0,0,1
magdalen_000605,0,0,1
magdalen_000607,0,0,1
magdalen_000608,0,0,1
magdalen_000609,0,0,1
magdalen_000610,0,0,1
magdalen_000611,0,0,1
magdalen_000613,0,0,1
magdalen_000614,0,0,1
magdalen_000615,0,0,1
magdalen_000616,0,0,1
magdalen_000617,0,0,1
magdalen_000618,0,0,1
magdalen_000619,0,0,1
magdalen_000620,0,0,1
magdalen_000623,0,0,1
magdalen_000624,0,0,1
magdalen_000632,0,0,1
magdalen_000633,0,0,1
magdalen_000634,0,0,1
magdalen_000635,0,0,1
magdalen_000636,0,0,1
magdalen_000637,0,0,1
magdalen_000638,0,0,1
magdalen_000639,0,0,1
magdalen_000642,0,0,1
magdalen_000643,0,0,1
magdalen_000644,0,0,1
magdalen_000645,0,0,1
magdalen_000647,0,0,1
magdalen_000648,0,0,1
magdalen_000649,0,0,1
magdalen_000650,0,0,1
magdalen_000651,0,0,1
magdalen_000652,0,0,1
magdalen_000653,0,0,1
magdalen_000655,0,0,1
magdalen_000656,0,0,1
magdalen_000657,0,0,1
magdalen_000658,0,0,1
magdalen_000660,0,0,1
magdalen_000661,0,0,1
magdalen_000662,0,0,1
magdalen_000663,0,0,1
magdalen_000664,0,0,1
magdalen_000665,0,0,1
magdalen_000667,0,0,1
magdalen_000669,0,0,1
magdalen_000670,0,0,1
magdalen_000671,0,0,1
magdalen_000672,0,0,1
magdalen_000674,0,0,1
magdalen_000675,0,0,1
magdalen_000677,0,0,1
magdalen_000679,0,0,1
magdalen_000680,0,0,1
magdalen_000683,0,0,1
magdalen_000687,0,0,1
magdalen_000688,0,0,1
magdalen_000690,0,0,1
magdalen_000691,0,0,1
magdalen_000692,0,0,1
magdalen_000693,0,0,1
magdalen_000694,0,0,1
magdalen_000695,0,0,1
magdalen_000696,0,0,1
magdalen_000699,0,0,1
magdalen_000700,0,0,1
magdalen_000701,0,0,1
magdalen_000702,0,0,1
magdalen_000703,0,0,1
magdalen_000704,0,0,1
magdalen_000708,0,0,1
magdalen_000709,0,0,1
magdalen_000710,0,0,1
magdalen_000712,0,0,1
magdalen_000713,0,0,1
magdalen_000719,0,0,1
magdalen_000720,0,0,1
magdalen_000722,0,0,1
magdalen_000723,0,0,1
magdalen_000725,0,0,1
magdalen_000726,0,0,1
magdalen_000727,0,0,1
magdalen_000728,0,0,1
magdalen_000729,0,0,1
magdalen_000730,0,0,1
magdalen_000731,0,0,1
magdalen_000732,0,0,1
magdalen_000734,0,0,1
magdalen_000736,0,0,1
magdalen_000737,0,0,1
magdalen_000738,0,0,1
magdalen_000739,0,0,1
magdalen_000740,0,0,1
magdalen_000741,0,0,1
magdalen_000742,0,0,1
magdalen_000743,0,0,1
magdalen_000744,0,0,1
magdalen_000746,0,0,1
magdalen_000747,0,0,1
magdalen_000748,0,0,1
magdalen_000749,0,0,1
magdalen_000750,0,0,1
magdalen_000751,0,0,1
magdalen_000752,0,0,1
magdalen_000753,0,0,1
magdalen_000756,0,0,1
magdalen_000757,0,0,1
magdalen_000758,0,0,1
magdalen_000760,0,0,1
magdalen_000761,0,0,1
magdalen_000762,0,0,1
magdalen_000763,0,0,1
magdalen_000764,0,0,1
magdalen_000765,0,0,1
magdalen_000767,0,0,1
magdalen_000774,0,0,1
magdalen_000775,0,0,1
magdalen_000776,0,0,1
magdalen_000777,0,0,1
magdalen_000781,0,0,1
magdalen_000783,0,0,1
magdalen_000785,0,0,1
magdalen_000786,0,0,1
magdalen_000790,0,0,1
magdalen_000792,0,0,1
magdalen_000796,0,0,1
magdalen_000799,0,0,1
magdalen_000800,0,0,1
magdalen_000803,0,0,1
magdalen_000806,0,0,1
magdalen_000809,0,0,1
magdalen_000810,0,0,1
magdalen_000811,0,0,1
magdalen_000814,0,0,1
magdalen_000816,0,0,1
magdalen_000818,0,0,1
magdalen_000825,0,0,1
magdalen_000826,0,0,1
magdalen_000827,0,0,1
magdalen_000829,0,0,1
magdalen_000830,0,0,1
magdalen_000831,0,0,1
magdalen_000832,0,0,1
magdalen_000837,0,0,1
magdalen_000838,0,0,1
magdalen_000843,0,0,1
magdalen_000844,0,0,1
magdalen_000847,0,0,1
magdalen_000849,0,0,1
magdalen_000850,0,0,1
magdalen_000851,0,0,1
magdalen_000852,0,0,1
magdalen_000855,0,0,1
magdalen_000856,0,0,1
magdalen_000858,0,0,1
magdalen_000860,0,0,1
magdalen_000861,0,0,1
magdalen_000862,0,0,1
magdalen_000864,0,0,1
magdalen_000865,0,0,1
magdalen_000866,0,0,1
magdalen_000867,0,0,1
magdalen_000868,0,0,1
magdalen_000869,0,0,1
magdalen_000870,0,0,1
magdalen_000871,0,0,1
magdalen_000873,0,0,1
magdalen_000874,0,0,1
magdalen_000875,0,0,1
magdalen_000876,0,0,1
magdalen_000879,0,0,1
magdalen_000886,0,0,1
magdalen_000892,0,0,1
magdalen_000895,0,0,1
magdalen_000941,0,0,1
magdalen_000942,0,0,1
magdalen_000943,0,0,1
magdalen_000944,0,0,1
magdalen_000945,0,0,1
magdalen_000951,0,0,1
magdalen_000952,0,0,1
magdalen_000954,0,0,1
magdalen_000957,0,0,1
magdalen_000958,0,0,1
magdalen_000961,0,0,1
magdalen_000963,0,0,1
magdalen_000965,0,0,1
magdalen_000969,0,0,1
magdalen_000971,0,0,1
magdalen_000973,0,0,1
magdalen_000977,0,0,1
magdalen_000978,0,0,1
magdalen_000979,0,0,1
magdalen_000980,0,0,1
magdalen_000981,0,0,1
magdalen_000982,0,0,1
magdalen_000984,0,0,1
magdalen_000985,0,0,1
magdalen_000986,0,0,1
magdalen_000987,0,0,1
magdalen_000988,0,0,1
magdalen_000989,0,0,1
magdalen_000990,0,0,1
magdalen_000991,0,0,1
magdalen_000992,0,0,1
magdalen_000993,0,0,1
magdalen_000994,0,0,1
magdalen_000995,0,0,1
magdalen_000998,0,0,1
magdalen_000999,0,0,1
magdalen_001000,0,0,1
magdalen_001001,0,0,1
magdalen_001002,0,0,1
magdalen_001003,0,0,1
magdalen_001006,0,0,1
magdalen_001007,0,0,1
magdalen_001008,0,0,1
magdalen_001009,0,0,1
magdalen_001010,0,0,1
magdalen_001011,0,0,1
magdalen_001012,0,0,1
magdalen_001013,0,0,1
magdalen_001014,0,0,1
magdalen_001015,0,0,1
magdalen_001018,0,0,1
magdalen_001019,0,0,1
magdalen_001020,0,0,1
magdalen_001021,0,0,1
magdalen_001022,0,0,1
magdalen_001023,0,0,1
magdalen_001025,0,0,1
magdalen_001026,0,0,1
magdalen_001027,0,0,1
magdalen_001028,0,0,1
magdalen_001029,0,0,1
magdalen_001030,0,0,1
magdalen_001031,0,0,1
magdalen_001032,0,0,1
magdalen_001034,0,0,1
magdalen_001035,0,0,1
magdalen_001036,0,0,1
magdalen_001037,0,0,1
magdalen_001038,0,0,1
magdalen_001039,0,0,1
magdalen_001040,0,0,1
magdalen_001042,0,0,1
magdalen_001043,0,0,1
magdalen_001044,0,0,1
magdalen_001045,0,0,1
magdalen_001048,0,0,1
magdalen_001049,0,0,1
magdalen_001051,0,0,1
magdalen_001055,0,0,1
magdalen_001056,0,0,1
magdalen_001057,0,0,1
magdalen_001058,0,0,1
magdalen_001059,0,0,1
magdalen_001060,0,0,1
magdalen_001063,0,0,1
magdalen_001064,0,0,1
magdalen_001065,0,0,1
magdalen_001072,0,0,1
magdalen_001073,0,0,1
magdalen_001074,0,0,1
magdalen_001075,0,0,1
magdalen_001078,0,0,1
magdalen_001079,0,0,1
magdalen_001080,0,0,1
magdalen_001086,0,0,1
magdalen_001087,0,0,1
magdalen_001088,0,0,1
magdalen_001090,0,0,1
magdalen_001094,0,0,1
magdalen_001095,0,0,1
magdalen_001096,0,0,1
magdalen_001097,0,0,1
magdalen_001100,0,0,1
magdalen_001101,0,0,1
magdalen_001102,0,0,1
magdalen_001105,0,0,1
magdalen_001108,0,0,1
magdalen_001114,0,0,1
magdalen_001116,0,0,1
magdalen_001118,0,0,1
magdalen_001119,0,0,1
magdalen_001120,0,0,1
magdalen_001121,0,0,1
magdalen_001126,0,0,1
magdalen_001127,0,0,1
magdalen_001137,0,0,1
magdalen_001139,0,0,1
magdalen_001140,0,0,1
magdalen_001141,0,0,1
magdalen_001142,0,0,1
magdalen_001143,0,0,1
magdalen_001144,0,0,1
magdalen_001145,0,0,1
magdalen_001146,0,0,1
magdalen_001147,0,0,1
magdalen_001148,0,0,1
magdalen_001149,0,0,1
magdalen_001150,0,0,1
magdalen_001151,0,0,1
magdalen_001152,0,0,1
magdalen_001153,0,0,1
magdalen_001154,0,0,1
magdalen_001155,0,0,1
magdalen_001156,0,0,1
magdalen_001157,0,0,1
new_000001,0,0,1
new_000002,0,0,1
new_000004,0,0,1
new_000006,0,0,1
new_000008,0,0,1
new_000014,0,0,1
new_000023,0,0,1
new_000024,0,0,1
new_000026,0,0,1
new_000027,0,0,1
new_000028,0,0,1
new_000029,0,0,1
new_000032,0,0,1
new_000033,0,0,1
new_000040,0,0,1
new_000042,0,0,1
new_000043,0,0,1
new_000045,0,0,1
new_000046,0,0,1
new_000050,0,0,1
new_000053,0,0,1
new_000056,0,0,1
new_000057,0,0,1
new_000061,0,0,1
new_000063,0,0,1
new_000068,0,0,1
new_000070,0,0,1
new_000075,0,0,1
new_000082,0,0,1
new_000083,0,0,1
new_000086,0,0,1
new_000088,0,0,1
new_000094,0,0,1
new_000098,0,0,1
new_000099,0,0,1
new_000102,0,0,1
new_000106,0,0,1
new_000107,0,0,1
new_000108,0,0,1
new_000109,0,0,1
new_000110,0,0,1
new_000111,0,0,1
new_000118,0,0,1
new_000121,0,0,1
new_000123,0,0,1
new_000128,0,0,1
new_000134,0,0,1
new_000136,0,0,1
new_000137,0,0,1
new_000143,0,0,1
new_000145,0,0,1
new_000150,0,0,1
new_000154,0,0,1
new_000156,0,0,1
new_000161,0,0,1
new_000164,0,0,1
new_000168,0,0,1
new_000170,0,0,1
new_000172,0,0,1
new_000175,0,0,1
new_000180,0,0,1
new_000184,0,0,1
new_000185,0,0,1
new_000192,0,0,1
new_000197,0,0,1
new_000199,0,0,1
new_000206,0,0,1
new_000211,0,0,1
new_000216,0,0,1
new_000222,0,0,1
new_000223,0,0,1
new_000224,0,0,1
new_000225,0,0,1
new_000226,0,0,1
new_000227,0,0,1
new_000228,0,0,1
new_000229,0,0,1
new_000230,0,0,1
new_000233,0,0,1
new_000234,0,0,1
new_000236,0,0,1
new_000239,0,0,1
new_000242,0,0,1
new_000251,0,0,1
new_000257,0,0,1
new_000259,0,0,1
new_000272,0,0,1
new_000273,0,0,1
new_000274,0,0,1
new_000275,0,0,1
new_000279,0,0,1
new_000281,0,0,1
new_000282,0,0,1
new_000283,0,0,1
new_000285,0,0,1
new_000286,0,0,1
new_000287,0,0,1
new_000289,0,0,1
new_000290,0,0,1
new_000292,0,0,1
new_000294,0,0,1
new_000297,0,0,1
new_000298,0,0,1
new_000299,0,0,1
new_000300,0,0,1
new_000301,0,0,1
new_000307,0,0,1
new_000309,0,0,1
new_000312,0,0,1
new_000313,0,0,1
new_000318,0,0,1
new_000321,0,0,1
new_000325,0,0,1
new_000328,0,0,1
new_000330,0,0,1
new_000331,0,0,1
new_000332,0,0,1
new_000335,0,0,1
new_000336,0,0,1
new_000337,0,0,1
new_000339,0,0,1
new_000340,0,0,1
new_000345,0,0,1
new_000346,0,0,1
new_000347,0,0,1
new_000350,0,0,1
new_000353,0,0,1
new_000355,0,0,1
new_000356,0,0,1
new_000357,0,0,1
new_000360,0,0,1
new_000361,0,0,1
new_000362,0,0,1
new_000363,0,0,1
new_000364,0,0,1
new_000365,0,0,1
new_000368,0,0,1
new_000369,0,0,1
new_000370,0,0,1
new_000371,0,0,1
new_000372,0,0,1
new_000373,0,0,1
new_000374,0,0,1
new_000377,0,0,1
new_000378,0,0,1
new_000379,0,0,1
new_000380,0,0,1
new_000381,0,0,1
new_000382,0,0,1
new_000383,0,0,1
new_000388,0,0,1
new_000389,0,0,1
new_000390,0,0,1
new_000391,0,0,1
new_000392,0,0,1
new_000393,0,0,1
new_000397,0,0,1
new_000399,0,0,1
new_000402,0,0,1
new_000404,0,0,1
new_000405,0,0,1
new_000406,0,0,1
new_000407,0,0,1
new_000408,0,0,1
new_000409,0,0,1
new_000410,0,0,1
new_000417,0,0,1
new_000418,0,0,1
new_000419,0,0,1
new_000420,0,0,1
new_000421,0,0,1
new_000422,0,0,1
new_000423,0,0,1
new_000424,0,0,1
new_000425,0,0,1
new_000427,0,0,1
new_000430,0,0,1
new_000433,0,0,1
new_000434,0,0,1
new_000435,0,0,1
new_000440,0,0,1
new_000442,0,0,1
new_000443,0,0,1
new_000445,0,0,1
new_000446,0,0,1
new_000447,0,0,1
new_000448,0,0,1
new_000449,0,0,1
new_000452,0,0,1
new_000453,0,0,1
new_000454,0,0,1
new_000455,0,0,1
new_000456,0,0,1
new_000459,0,0,1
new_000460,0,0,1
new_000461,0,0,1
new_000462,0,0,1
new_000464,0,0,1
new_000466,0,0,1
new_000467,0,0,1
new_000468,0,0,1
new_000469,0,0,1
new_000473,0,0,1
new_000474,0,0,1
new_000475,0,0,1
new_000476,0,0,1
new_000477,0,0,1
new_000479,0,0,1
new_000480,0,0,1
new_000481,0,0,1
new_000482,0,0,1
new_000483,0,0,1
new_000484,0,0,1
new_000485,0,0,1
new_000486,0,0,1
new_000487,0,0,1
new_000488,0,0,1
new_000501,0,0,1
new_000502,0,0,1
new_000506,0,0,1
new_000510,0,0,1
new_000513,0,0,1
new_000515,0,0,1
new_000516,0,0,1
new_000517,0,0,1
new_000518,0,0,1
new_000538,0,0,1
new_000539,0,0,1
new_000540,0,0,1
new_000550,0,0,1
new_000556,0,0,1
new_000569,0,0,1
new_000589,0,0,1
new_000603,0,0,1
new_000613,0,0,1
new_000629,0,0,1
new_000630,0,0,1
new_000631,0,0,1
new_000632,0,0,1
new_000634,0,0,1
new_000638,0,0,1
new_000640,0,0,1
new_000642,0,0,1
new_000646,0,0,1
new_000648,0,0,1
new_000649,0,0,1
new_000651,0,0,1
new_000654,0,0,1
new_000655,0,0,1
new_000656,0,0,1
new_000664,0,0,1
new_000665,0,0,1
new_000667,0,0,1
new_000668,0,0,1
new_000669,0,0,1
new_000670,0,0,1
new_000671,0,0,1
new_000678,0,0,1
new_000681,0,0,1
new_000682,0,0,1
new_000683,0,0,1
new_000684,0,0,1
new_000686,0,0,1
new_000687,0,0,1
new_000688,0,0,1
new_000689,0,0,1
new_000690,0,0,1
new_000691,0,0,1
new_000692,0,0,1
new_000693,0,0,1
new_000699,0,0,1
new_000703,0,0,1
new_000705,0,0,1
new_000706,0,0,1
new_000707,0,0,1
new_000721,0,0,1
new_000722,0,0,1
new_000723,0,0,1
new_000724,0,0,1
new_000725,0,0,1
new_000726,0,0,1
new_000728,0,0,1
new_000729,0,0,1
new_000731,0,0,1
new_000732,0,0,1
new_000733,0,0,1
new_000735,0,0,1
new_000738,0,0,1
new_000739,0,0,1
new_000740,0,0,1
new_000741,0,0,1
new_000746,0,0,1
new_000755,0,0,1
new_000759,0,0,1
new_000760,0,0,1
new_000766,0,0,1
new_000767,0,0,1
new_000771,0,0,1
new_000784,0,0,1
new_000785,0,0,1
new_000786,0,0,1
new_000790,0,0,1
new_000791,0,0,1
new_000793,0,0,1
new_000796,0,0,1
new_000797,0,0,1
new_000798,0,0,1
new_000800,0,0,1
new_000805,0,0,1
new_000806,0,0,1
new_000807,0,0,1
new_000808,0,0,1
new_000810,0,0,1
new_000811,0,0,1
new_000812,0,0,1
new_000813,0,0,1
new_000814,0,0,1
new_000815,0,0,1
new_000816,0,0,1
new_000817,0,0,1
new_000818,0,0,1
new_000819,0,0,1
new_000820,0,0,1
new_000821,0,0,1
new_000822,0,0,1
new_000825,0,0,1
new_000827,0,0,1
new_000829,0,0,1
new_000831,0,0,1
new_000839,0,0,1
new_000853,0,0,1
new_000854,0,0,1
new_000855,0,0,1
new_000857,0,0,1
new_000858,0,0,1
new_000859,0,0,1
new_000860,0,0,1
new_000863,0,0,1
new_000865,0,0,1
new_000866,0,0,1
new_000867,0,0,1
new_000874,0,0,1
new_000876,0,0,1
new_000877,0,0,1
new_000878,0,0,1
new_000879,0,0,1
new_000880,0,0,1
new_000881,0,0,1
new_000882,0,0,1
new_000883,0,0,1
new_000884,0,0,1
new_000889,0,0,1
new_000890,0,0,1
new_000891,0,0,1
new_000898,0,0,1
new_000899,0,0,1
new_000900,0,0,1
new_000902,0,0,1
new_000903,0,0,1
new_000904,0,0,1
new_000905,0,0,1
new_000906,0,0,1
new_000908,0,0,1
new_000909,0,0,1
new_000913,0,0,1
new_000914,0,0,1
new_000915,0,0,1
new_000917,0,0,1
new_000921,0,0,1
new_000922,0,0,1
new_000923,0,0,1
new_000924,0,0,1
new_000926,0,0,1
new_000929,0,0,1
new_000930,0,0,1
new_000932,0,0,1
new_000936,0,0,1
new_000939,0,0,1
new_000940,0,0,1
new_000948,0,0,1
new_000949,0,0,1
new_000950,0,0,1
new_000951,0,0,1
new_000952,0,0,1
new_000956,0,0,1
new_000960,0,0,1
new_000961,0,0,1
new_000962,0,0,1
new_000963,0,0,1
new_000964,0,0,1
new_000966,0,0,1
new_000967,0,0,1
new_000971,0,0,1
new_000973,0,0,1
new_000974,0,0,1
new_000978,0,0,1
new_000979,0,0,1
new_000983,0,0,1
new_000984,0,0,1
new_000985,0,0,1
new_000986,0,0,1
new_000987,0,0,1
new_000988,0,0,1
new_000990,0,0,1
new_000994,0,0,1
new_000996,0,0,1
new_000998,0,0,1
new_000999,0,0,1
new_001003,0,0,1
new_001004,0,0,1
new_001007,0,0,1
new_001008,0,0,1
new_001012,0,0,1
new_001014,0,0,1
new_001015,0,0,1
new_001017,0,0,1
new_001018,0,0,1
new_001019,0,0,1
new_001020,0,0,1
new_001022,0,0,1
new_001023,0,0,1
new_001025,0,0,1
new_001026,0,0,1
new_001029,0,0,1
new_001030,0,0,1
new_001031,0,0,1
new_001035,0,0,1
new_001036,0,0,1
new_001046,0,0,1
new_001047,0,0,1
new_001048,0,0,1
new_001057,0,0,1
new_001061,0,0,1
new_001062,0,0,1
new_001063,0,0,1
new_001065,0,0,1
new_001066,0,0,1
new_001067,0,0,1
new_001070,0,0,1
new_001071,0,0,1
new_001072,0,0,1
new_001073,0,0,1
new_001074,0,0,1
new_001075,0,0,1
new_001076,0,0,1
new_001078,0,0,1
new_001080,0,0,1
new_001081,0,0,1
new_001082,0,0,1
new_001085,0,0,1
new_001087,0,0,1
new_001088,0,0,1
new_001090,0,0,1
new_001094,0,0,1
new_001097,0,0,1
new_001099,0,0,1
new_001111,0,0,1
new_001112,0,0,1
oriel_000000,0,0,1
oriel_000001,0,0,1
oriel_000002,0,0,1
oriel_000003,0,0,1
oriel_000004,0,0,1
oriel_000005,0,0,1
oriel_000006,0,0,1
oriel_000007,0,0,1
oriel_000011,0,0,1
oriel_000012,0,0,1
oriel_000013,0,0,1
oriel_000014,0,0,1
oriel_000015,0,0,1
oriel_000016,0,0,1
oriel_000018,0,0,1
oriel_000019,0,0,1
oriel_000020,0,0,1
oriel_000022,0,0,1
oriel_000023,0,0,1
oriel_000024,0,0,1
oriel_000026,0,0,1
oriel_000028,0,0,1
oriel_000029,0,0,1
oriel_000030,0,0,1
oriel_000031,0,0,1
oriel_000033,0,0,1
oriel_000034,0,0,1
oriel_000035,0,0,1
oriel_000036,0,0,1
oriel_000037,0,0,1
oriel_000038,0,0,1
oriel_000039,0,0,1
oriel_000040,0,0,1
oriel_000041,0,0,1
oriel_000042,0,0,1
oriel_000043,0,0,1
oriel_000044,0,0,1
oriel_000045,0,0,1
oriel_000046,0,0,1
oriel_000047,0,0,1
oriel_000048,0,0,1
oriel_000049,0,0,1
oriel_000050,0,0,1
oriel_000051,0,0,1
oriel_000052,0,0,1
oriel_000058,0,0,1
oriel_000062,0,0,1
oriel_000063,0,0,1
oriel_000064,0,0,1
oriel_000065,0,0,1
oriel_000066,0,0,1
oriel_000067,0,0,1
oriel_000068,0,0,1
oriel_000069,0,0,1
oriel_000070,0,0,1
oriel_000071,0,0,1
oriel_000072,0,0,1
oriel_000073,0,0,1
oriel_000074,0,0,1
oriel_000075,0,0,1
oriel_000076,0,0,1
oriel_000077,0,0,1
oriel_000078,0,0,1
oriel_000079,0,0,1
oriel_000080,0,0,1
oriel_000081,0,0,1
oriel_000082,0,0,1
oriel_000083,0,0,1
oriel_000084,0,0,1
oriel_000085,0,0,1
oriel_000086,0,0,1
oriel_000087,0,0,1
oriel_000088,0,0,1
oriel_000089,0,0,1
oriel_000090,0,0,1
oriel_000091,0,0,1
oriel_000092,0,0,1
oriel_000093,0,0,1
oriel_000094,0,0,1
oriel_000095,0,0,1
oriel_000096,0,0,1
oriel_000097,0,0,1
oriel_000098,0,0,1
oriel_000100,0,0,1
oriel_000102,0,0,1
oriel_000103,0,0,1
oriel_000105,0,0,1
oriel_000106,0,0,1
oriel_000109,0,0,1
oriel_000111,0,0,1
oriel_000113,0,0,1
oriel_000115,0,0,1
oriel_000119,0,0,1
oriel_000121,0,0,1
oriel_000122,0,0,1
oxford_000006,0,0,1
oxford_000007,0,0,1
oxford_000008,0,0,1
oxford_000009,0,0,1
oxford_000010,0,0,1
oxford_000011,0,0,1
oxford_000012,0,0,1
oxford_000013,0,0,1
oxford_000014,0,0,1
oxford_000015,0,0,1
oxford_000016,0,0,1
oxford_000017,0,0,1
oxford_000018,0,0,1
oxford_000019,0,0,1
oxford_000020,0,0,1
oxford_000022,0,0,1
oxford_000023,0,0,1
oxford_000026,0,0,1
oxford_000029,0,0,1
oxford_000030,0,0,1
oxford_000031,0,0,1
oxford_000032,0,0,1
oxford_000036,0,0,1
oxford_000037,0,0,1
oxford_000039,0,0,1
oxford_000041,0,0,1
oxford_000046,0,0,1
oxford_000050,0,0,1
oxford_000051,0,0,1
oxford_000055,0,0,1
oxford_000056,0,0,1
oxford_000057,0,0,1
oxford_000061,0,0,1
oxford_000065,0,0,1
oxford_000068,0,0,1
oxford_000071,0,0,1
oxford_000072,0,0,1
oxford_000073,0,0,1
oxford_000074,0,0,1
oxford_000076,0,0,1
oxford_000078,0,0,1
oxford_000079,0,0,1
oxford_000080,0,0,1
oxford_000081,0,0,1
oxford_000082,0,0,1
oxford_000087,0,0,1
oxford_000090,0,0,1
oxford_000091,0,0,1
oxford_000095,0,0,1
oxford_000098,0,0,1
oxford_000099,0,0,1
oxford_000100,0,0,1
oxford_000106,0,0,1
oxford_000107,0,0,1
oxford_000108,0,0,1
oxford_000109,0,0,1
oxford_000110,0,0,1
oxford_000113,0,0,1
oxford_000114,0,0,1
oxford_000119,0,0,1
oxford_000125,0,0,1
oxford_000128,0,0,1
oxford_000129,0,0,1
oxford_000130,0,0,1
oxford_000132,0,0,1
oxford_000133,0,0,1
oxford_000135,0,0,1
oxford_000137,0,0,1
oxford_000138,0,0,1
oxford_000142,0,0,1
oxford_000144,0,0,1
oxford_000155,0,0,1
oxford_000158,0,0,1
oxford_000160,0,0,1
oxford_000162,0,0,1
oxford_000166,0,0,1
oxford_000167,0,0,1
oxford_000169,0,0,1
oxford_000170,0,0,1
oxford_000174,0,0,1
oxford_000175,0,0,1
oxford_000176,0,0,1
oxford_000177,0,0,1
oxford_000179,0,0,1
oxford_000180,0,0,1
oxford_000181,0,0,1
oxford_000183,0,0,1
oxford_000184,0,0,1
oxford_000188,0,0,1
oxford_000190,0,0,1
oxford_000192,0,0,1
oxford_000196,0,0,1
